"EFF_DATE","COMM_LOC_ID","COMM_TYPE","NAV_ID","NAV_TYPE","CITY","STATE_CODE","REGION_CODE","COUNTRY_CODE","COMM_OUTLET_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FACILITY_ID","FACILITY_NAME","ALT_FSS_ID","ALT_FSS_NAME","OPR_HRS","COMM_STATUS_CODE","COMM_STATUS_DATE","REMARK"
"2026/02/19","GCC","RCO","","","GILLETTE","WY","ANM","US","GILLETTE",44,20,51.933,"N",44.34775916,105,32,36.605,"W",-105.54350138,"CPR","CASPER","","","24","A","1977/11/11",""
"2026/02/19","GCK","RCO","","","GARDEN CITY","KS","ACE","US","GARDEN CITY",37,55,8.642,"N",37.91906722,100,43,30.303,"W",-100.72508416,"ICT","WICHITA","","","24","A","1985/01/18",""
"2026/02/19","GCN","RCO","","","GRAND CANYON","AZ","AWP","US","GRAND CANYON",35,57,6,"N",35.95166666,112,8,32,"W",-112.14222222,"PRC","PRESCOTT","","","24","A","",""
"2026/02/19","GDM","RCO","GDM","VOR/DME","GARDNER","MA","ANE","US","GARDNER",42,32,45.315,"N",42.54592083,72,3,29.4776,"W",-72.05818822,"BDR","BRIDGEPORT","","","24","A","1977/04/01",""
"2026/02/19","GDP","RCO","","","GUADALUPE PASS","TX","ASW","US","GUADALUPE PASS",31,49,58.4,"N",31.83288888,104,48,32.8,"W",-104.80911111,"ABQ","ALBUQUERQUE","","","24","A","",""
"2026/02/19","GDV","RCO","GDV","DME","GLENDIVE","MT","ANM","US","GLENDIVE",47,8,0.14,"N",47.13337222,104,48,17.06,"W",-104.80473888,"GTF","GREAT FALLS","","","24","A","",""
"2026/02/19","GEE","RCO","GEE","VOR/DME","GENESEO","NY","AEA","US","GENESEO",42,50,3.827,"N",42.83439638,77,43,57.903,"W",-77.73275083,"BUF","BUFFALO","","","24","A","",""
"2026/02/19","GEF","RCO","GEF","VORTAC","GREENVILLE","FL","ASO","US","GREENVILLE",30,33,4.83,"N",30.55134166,83,46,59.278,"W",-83.78313277,"GNV","GAINESVILLE","","","24","A","",""
"2026/02/19","GEG","RCO","","","SPOKANE","WA","ANM","US","SPOKANE",47,34,8.8,"N",47.56911111,117,38,8.5,"W",-117.63569444,"SEA","SEATTLE","","","24","A","",""
"2026/02/19","GFK","RCO","","","GRAND FORKS","ND","AGL","US","GRAND FORKS",47,56,57.3,"N",47.94925,97,10,34,"W",-97.17611111,"GFK","GRAND FORKS","","","24","A","",""
"2026/02/19","GFL","RCO","","","GLENS FALLS","NY","AEA","US","GLENS FALLS",43,20,28.3,"N",43.34119444,73,36,37.4,"W",-73.61038888,"BTV","BURLINGTON","","","24","A","",""
"2026/02/19","GFS","RCO","GFS","VORTAC","GOFFS","CA","AWP","US","GOFFS",35,7,52.123,"N",35.13114527,115,10,35.185,"W",-115.17644027,"RAL","RIVERSIDE","","","24","A","",""
"2026/02/19","GGG","RCO","GGG","VORTAC","LONGVIEW","TX","ASW","US","GREGG COUNTY",32,25,3.9211,"N",32.41775586,94,45,11.5002,"W",-94.7531945,"FTW","FORT WORTH","","","24","A","1976/12/08",""
"2026/02/19","GGI","RCO","","","GRINNELL","IA","ACE","US","GRINNELL",41,42,18,"N",41.705,92,43,45.7,"W",-92.72936111,"FOD","FORT DODGE","","","24","A","",""
"2026/02/19","GGW","RCO","","","GLASGOW","MT","ANM","US","GLASGOW",48,13,33.5,"N",48.22597222,106,36,53.1,"W",-106.61475,"GTF","GREAT FALLS","","","24","A","",""
"2026/02/19","GHM","RCO","","","CENTERVILLE","TN","ASO","US","GRAHAM",35,50,30,"N",35.84166666,87,25,56,"W",-87.43222222,"MKL","JACKSON","","","24","A","",""
"2026/02/19","GJT","RCO","","","GRAND JUNCTION","CO","ANM","US","GRAND JUNCTION",39,7,39,"N",39.1275,108,30,58,"W",-108.51611111,"DEN","DENVER","","","24","A","2020/07/13",""
"2026/02/19","GKN","RCO","GKN","VOR/DME","GULKANA","AK","AAL","US","GULKANA",62,9,13.511,"N",62.15375305,145,26,50.5138,"W",-145.44736494,"ENA","KENAI","","","24","A","",""
"2026/02/19","GLD","RCO","GLD","VORTAC","GOODLAND","KS","ACE","US","GOODLAND",39,23,16.3242,"N",39.38786783,101,41,32.2676,"W",-101.69229655,"ICT","WICHITA","","","24","A","",""
"2026/02/19","GLH","RCO","GLH","VOR/DME","GREENVILLE","MS","ASO","US","GREENVILLE",33,31,24.711,"N",33.52353083,90,58,58.575,"W",-90.9829375,"GWO","GREENWOOD","","","24","A","",""
"2026/02/19","GLJ","RCO","GLJ","VOR","SANTA MARIA","CA","AWP","US","GUADALUPE",34,57,8.5447,"N",34.95237352,120,31,17.3312,"W",-120.52148088,"HHR","HAWTHORNE","","","24","A","",""
"2026/02/19","GLL","RCO","GLL","VOR/DME","GILL","CO","ANM","US","GILL",40,30,13.9162,"N",40.50386561,104,33,10.8476,"W",-104.55301322,"DEN","DENVER","","","24","A","",""
"2026/02/19","GLR","RCO","","","GAYLORD","MI","AGL","US","GAYLORD",45,1,0,"N",45.01666666,84,41,45.1,"W",-84.69586111,"LAN","LANSING","","","24","A","",""
"2026/02/19","GLS","RCO","","","GALVESTON","TX","ASW","US","GALVESTON",29,16,1.1,"N",29.26697222,94,51,40.6,"W",-94.86127777,"CXO","MONTGOMERY COUNTY","","","24","A","",""
"2026/02/19","GLV","RCO","","","GOLOVIN","AK","AAL","US","GOLOVIN",64,32,39,"N",64.54416666,163,2,3,"W",-163.03416666,"OME","NOME","FAI","FAIRBANKS","24","A","",""
"2026/02/19","GLY","RCO","","","CLINTON","MO","ACE","US","CLINTON",38,21,32.1,"N",38.35891666,93,41,4.8,"W",-93.68466666,"COU","COLUMBIA","","","24","A","1985/04/07",""
"2026/02/19","GMN","RCO","GMN","VORTAC","GORMAN","CA","AWP","US","GORMAN",34,48,14.503,"N",34.80402861,118,51,40.897,"W",-118.86136027,"RIU","RANCHO MURIETA","","","24","A","",""
"2026/02/19","GNI","RCO","","","GRAND ISLE","LA","ASW","US","GRAND ISLE",29,13,16,"N",29.22111111,90,0,57,"W",-90.01583333,"DRI","DE RIDDER","","","24","A","2020/04/02",""
"2026/02/19","GNV","RCO","GNV","VORTAC","GAINESVILLE","FL","ASO","US","GATORS",29,41,31.6129,"N",29.69211469,82,16,22.7008,"W",-82.27297244,"GNV","GAINESVILLE","","","24","A","",""
"2026/02/19","GPT","RCO","GPT","VORTAC","GULFPORT","MS","ASO","US","GULFPORT",30,24,24.5928,"N",30.40683133,89,4,36.4124,"W",-89.07678122,"GWO","GREENWOOD","","","24","A","2020/07/13",""
"2026/02/19","GPZ","RCO","","","GRAND RAPIDS","MN","AGL","US","GRAND RAPIDS",47,9,49.002,"N",47.16361166,93,29,18.77,"W",-93.48854722,"PNM","PRINCETON","","","24","A","",""
"2026/02/19","GRB","RCO","","","GREEN BAY","WI","AGL","US","GREEN BAY",44,29,4.673,"N",44.48463138,88,7,46.96,"W",-88.12971111,"GRB","GREEN BAY","","","24","A","2007/04/24",""
"2026/02/19","GRD","RCO","GRD","TACAN","GREENWOOD","SC","ASO","US","GREENWOOD",34,15,5.638,"N",34.25156611,82,9,14.936,"W",-82.15414888,"AND","ANDERSON","","","24","A","2020/04/02",""
"2026/02/19","GRI","RCO","","","GRAND ISLAND","NE","ACE","US","CENTRAL NEBRASKA",40,58,3,"N",40.9675,98,18,31.2,"W",-98.30866666,"OLU","COLUMBUS","","","24","A","",""
"2026/02/19","GRR","RCO","","","GRAND RAPIDS","MI","AGL","US","GRAND RAPIDS",42,47,12.1805,"N",42.7867168,85,29,49.455,"W",-85.49707083,"LAN","LANSING","","","24","A","",""
"2026/02/19","GSO","RCO","GSO","VORTAC","GREENSBORO","NC","ASO","US","GREENSBORO",36,2,44.4948,"N",36.045693,79,58,34.9356,"W",-79.976371,"RDU","RALEIGH","","","24","A","",""
"2026/02/19","GSP","RCO","","","GREER","SC","ASO","US","GREER",34,53,47.4,"N",34.8965,82,13,6.4,"W",-82.21844444,"AND","ANDERSON","","","24","A","",""
"2026/02/19","GST","RCO","","","GUSTAVUS","AK","AAL","US","GUSTAVUS",58,25,27.8,"N",58.42438888,135,42,15.6,"W",-135.70433333,"JNU","JUNEAU","","","24","A","",""
"2026/02/19","GTF","RCO","","","GREAT FALLS","MT","ANM","US","GREAT FALLS",47,28,57.6,"N",47.48266666,111,22,14.456,"W",-111.37068222,"GTF","GREAT FALLS","","","24","A","2007/05/15",""
"2026/02/19","GTK","RCO","","","GRAND TURK ISLAND","","","TC","GRAND TURK",21,28,0,"N",21.46666666,71,8,0,"W",-71.13333333,"MIA","MIAMI","","","24","A","",""
"2026/02/19","GUP","RCO","GUP","VORTAC","GALLUP","NM","ASW","US","GALLUP",35,28,33.6026,"N",35.47600072,108,52,21.4123,"W",-108.87261452,"ABQ","ALBUQUERQUE","","","24","A","",""
"2026/02/19","GUP","RCO1","","","GALLUP","NM","ASW","US","GALLUP",35,30,40.1,"N",35.51113888,108,47,14.3,"W",-108.78730555,"ABQ","ALBUQUERQUE","","","24","A","1991/09/13",""
"2026/02/19","GVE","RCO","GVE","VORTAC","GORDONSVILLE","VA","AEA","US","GORDONSVILLE",38,0,48.9578,"N",38.01359938,78,9,10.8957,"W",-78.15302658,"DCA","LEESBURG","","","24","A","",""
"2026/02/19","GVL","RCO","","","GAINESVILLE","GA","ASO","US","GAINESVILLE",34,16,45.4,"N",34.27927777,83,49,29.6,"W",-83.82488888,"MCN","MACON","","","24","A","1979/09/27",""
"2026/02/19","GWO","RCO","","","GREENWOOD","MS","ASO","US","GREENWOOD",33,29,39.576,"N",33.49432666,90,5,4.938,"W",-90.084705,"GWO","GREENWOOD","","","24","A","",""
"2026/02/19","GWS","RCO","","","GLENWOOD SPRINGS","CO","ANM","US","GLENWOOD SPRINGS",39,32,34.9,"N",39.54302777,107,17,52.2,"W",-107.29783333,"DEN","DENVER","","","24","A","1977/11/03",""
"2026/02/19","GYI","RCO","","","SHERMAN/DENISON","TX","ASW","US","SHERMAN/DENISON",33,42,50.4,"N",33.714,96,40,21,"W",-96.6725,"FTW","FORT WORTH","","","24","A","2005/06/01",""
"2026/02/19","GZG","RCO","GZG","VOR/DME","BLACKFORD","VA","AEA","US","GLADE SPRING",36,49,30.3642,"N",36.82510116,82,4,44.3073,"W",-82.07897425,"DCA","LEESBURG","","","24","A","",""
"2026/02/19","HAB","RCO","HAB","DME","HAMILTON","AL","ASO","US","HAMILTON",34,11,55.5707,"N",34.19876963,88,0,41.8261,"W",-88.01161836,"ANB","ANNISTON","","","24","A","",""
"2026/02/19","HAT","RCO","","","HATTERAS","NC","ASO","US","HATTERAS",35,14,0.6,"N",35.2335,75,37,3.6,"W",-75.61766666,"RDU","RALEIGH","","","24","A","1979/06/29",""
"2026/02/19","HBR","RCO","","","HOBART","OK","ASW","US","HOBART",34,59,30.2,"N",34.99172222,99,3,1.3,"W",-99.05036111,"MLC","MC ALESTER","","","24","A","1987/02/19",""
"2026/02/19","HBU","RCO","","","GUNNISON","CO","ANM","US","BLUE MESA",38,27,7.569,"N",38.4521025,107,2,22.97,"W",-107.03971388,"DEN","DENVER","","","24","A","1992/10/05",""
"2026/02/19","HCH","RCO","HCH","VOR/DME","CROSSVILLE","TN","ASO","US","HINCH MOUNTAIN",35,46,51.647,"N",35.78101305,84,58,42.428,"W",-84.97845222,"BNA","NASHVILLE","","","24","A","1988/06/30",""
"2026/02/19","HCT","RCO","HCT","VORTAC","HAYES CENTER","NE","ACE","US","HAYES CENTER",40,27,14.619,"N",40.45406083,100,55,24.864,"W",-100.92357333,"OLU","COLUMBUS","","","24","A","",""
"2026/02/19","HEC","RCO","HEC","VORTAC","HECTOR","CA","AWP","US","HECTOR",34,47,49.2645,"N",34.79701791,116,27,46.5193,"W",-116.46292202,"RAL","RIVERSIDE","","","24","A","1979/05/02",""
"2026/02/19","HEZ","RCO","","","NATCHEZ","MS","ASO","US","NATCHEZ",31,37,5.4416,"N",31.61817822,91,17,58.7235,"W",-91.29964541,"GWO","GREENWOOD","","","24","A","2023/08/31",""
"2026/02/19","HIB","RCO","","","HIBBING","MN","AGL","US","HIBBING",47,23,17.7,"N",47.38825,92,50,20,"W",-92.83888888,"PNM","PRINCETON","","","24","A","1990/08/14",""
"2026/02/19","HIE","RCO","","","WHITEFIELD","NH","ANE","US","WHITEFIELD",44,21,56.2,"N",44.36561111,71,33,9.3,"W",-71.55258333,"BGR","BANGOR","","","24","A","1979/09/14",""
"2026/02/19","HKU","RCO","","","NINOLE","HI","AWP","US","HAMAKU",19,54,37.1,"N",19.91030555,155,11,21.8,"W",-155.18938888,"HNL","HONOLULU","","","24","A","",""
"2026/02/19","HLC","RCO","","","HILL CITY","KS","ACE","US","HILL CITY",39,22,32,"N",39.37555555,99,49,48.4,"W",-99.83011111,"ICT","WICHITA","","","24","A","",""
"2026/02/19","HLI","RCO","HLI","VORTAC","HOLLY SPRINGS","MS","ASO","US","HOLLY SPRINGS",34,46,12.8835,"N",34.77024541,89,29,47.4681,"W",-89.49651891,"GWO","GREENWOOD","","","24","A","",""
"2026/02/19","HLN","RCO","","","HELENA","MT","ANM","US","HELENA",46,36,23.7,"N",46.60658333,111,58,57.6,"W",-111.98266666,"GTF","GREAT FALLS","","","24","A","1980/03/18",""
"2026/02/19","HLV","RCO","HLV","VORTAC","HALLSVILLE","MO","ACE","US","HALLSVILLE",39,6,48.747,"N",39.11354083,92,7,41.642,"W",-92.12823388,"COU","COLUMBIA","","","24","A","",""
"2026/02/19","HNE","RCO","","","TAHNETA PASS LODGE","AK","AAL","US","TAHNETA PASS",61,49,57.22,"N",61.83256111,147,19,40.33,"W",-147.32786944,"ENA","KENAI","","","24","A","",""
"2026/02/19","HNH","RCO","","","HOONAH","AK","AAL","US","HOONAH",58,6,58.8,"N",58.11633333,135,25,6.5,"W",-135.41847222,"JNU","JUNEAU","","","24","A","",""
"2026/02/19","HNL","RCO","","","HONOLULU","HI","AWP","US","HONOLULU",21,19,7.2526,"N",21.31868127,157,55,20.7432,"W",-157.92242866,"HNL","HONOLULU","","","24","A","",""
"2026/02/19","HNM","RCO","","","HANA","HI","AWP","US","HANA",20,47,39.5,"N",20.79430555,156,0,56.9,"W",-156.01580555,"HNL","HONOLULU","","","24","A","",""
"2026/02/19","HNS","RCO","","","HAINES","AK","AAL","US","HAINES",59,13,7,"N",59.21861111,135,25,58,"W",-135.43277777,"JNU","JUNEAU","","","24","A","2024/07/23",""
"2026/02/19","HNW","RCO","HNW","VOR/DME","PLACERVILLE","CA","AWP","US","HANGTOWN",38,43,29.0117,"N",38.72472547,120,44,57.3483,"W",-120.74926341,"RIU","RANCHO MURIETA","","","24","A","1983/06/15",""
"2026/02/19","HOB","RCO","","","HOBBS","NM","ASW","US","HOBBS",32,41,19.4,"N",32.68872222,103,13,1.7,"W",-103.21713888,"ABQ","ALBUQUERQUE","","","24","A","1977/10/06",""
"2026/02/19","HOC","RCO","","","HILLSBORO","OH","AGL","US","HILLSBORO",39,11,19.2,"N",39.18866666,83,32,20.7,"W",-83.53908333,"DAY","DAYTON","","","24","A","",""
"2026/02/19","HOM","RCO","HOM","VOR/DME","HOMER","AK","AAL","US","HOMER",59,42,33.945,"N",59.70942916,151,27,23.7562,"W",-151.45659894,"ENA","KENAI","","","OPERS HRS HOM FSS CLSD.","A","",""
"2026/02/19","HON","RCO","","","HURON","SD","AGL","US","HURON",44,23,6.722,"N",44.38520055,98,13,42.753,"W",-98.2285425,"HON","HURON","","","24","A","",""
"2026/02/19","HOT","RCO","HOT","VOR/DME","HOT SPRINGS","AR","ASW","US","HOT SPRINGS",34,28,42.9424,"N",34.47859511,93,5,26.199,"W",-93.09061083,"JBR","JONESBORO","","","24","A","1975/07/29",""
"2026/02/19","HOU","RCO","","","HOUSTON","TX","ASW","US","HOBBY",29,38,42.5,"N",29.64513888,95,16,43.3,"W",-95.27869444,"CXO","MONTGOMERY COUNTY","","","24","A","1985/09/05",""
"2026/02/19","HPB","RCO","HPB","VOR/DME","HOOPER BAY","AK","AAL","US","HOOPER BAY",61,30,51.6506,"N",61.51434738,166,8,4.13,"W",-166.13448055,"ENA","KENAI","","","24","A","1985/02/22",""
"2026/02/19","HQM","RCO","","","HOQUIAM","WA","ANM","US","HOQUIAM",46,56,49.3,"N",46.94702777,124,8,57.6,"W",-124.14933333,"SEA","SEATTLE","","","24","A","1987/07/30",""
"2026/02/19","HRL","RCO","","","HARLINGEN","TX","ASW","US","HARLINGEN",26,13,42.7,"N",26.22852777,97,39,15.8,"W",-97.65438888,"SJT","SAN ANGELO","","","24","A","1986/04/07",""
"2026/02/19","HRO","RCO","","","HARRISON","AR","ASW","US","HARRISON",36,16,9.253,"N",36.26923694,93,9,12.641,"W",-93.15351138,"JBR","JONESBORO","","","24","A","",""
"2026/02/19","HRR","RCO","","","HEALY","AK","AAL","US","HEALY",63,49,58.3,"N",63.83286111,149,0,8.3,"W",-149.00230555,"FAI","FAIRBANKS","","","24","A","",""
"2026/02/19","HRS","RCO","HRS","TACAN","HARRIS","GA","ASO","US","HARRIS",34,56,34.7917,"N",34.94299769,83,54,56.4251,"W",-83.91567363,"MCN","MACON","","","24","A","",""
"2026/02/19","HSL","RCO","HSL","VOR/DME","HUSLIA","AK","AAL","US","HUSLIA",65,42,28.3543,"N",65.70787619,156,21,47.1115,"W",-156.36308652,"FAI","FAIRBANKS","","","24","A","1985/09/09",""
"2026/02/19","HSV","RCO","","","HUNTSVILLE","AL","ASO","US","HUNTSVILLE",34,38,26,"N",34.64055555,86,47,8,"W",-86.78555555,"ANB","ANNISTON","","","24","A","",""
"2026/02/19","HTO","RCO","HTO","VORTAC","EAST HAMPTON","NY","AEA","US","HAMPTON",40,55,8.3846,"N",40.91899572,72,19,0.1357,"W",-72.31670436,"ISP","NEW YORK","","","24","A","",""
"2026/02/19","HTS","RCO","","","HUNTINGTON","WV","AEA","US","HUNTINGTON",38,21,59.997,"N",38.36666583,82,33,28.867,"W",-82.55801861,"EKN","ELKINS","","","24","A","1993/03/21",""
"2026/02/19","HUF","RCO","","","TERRE HAUTE","IN","AGL","US","TERRE HAUTE",39,27,5.269,"N",39.45146361,87,18,27.22,"W",-87.30756111,"HUF","TERRE HAUTE","","","24","A","2007/03/20",""
"2026/02/19","HUL","RCO","HUL","DME","HOULTON","ME","ANE","US","HOULTON",46,2,22.1779,"N",46.03949386,67,50,2.904,"W",-67.83414,"BGR","BANGOR","","","24","A","",""
"2026/02/19","HUO","RCO","HUO","VOR/DME","HUGUENOT","NY","AEA","US","HUGUENOT",41,24,34.8718,"N",41.40968661,74,35,29.7393,"W",-74.59159425,"ISP","NEW YORK","","","24","A","2020/07/13",""
"2026/02/19","HUT","RCO","","","HUTCHINSON","KS","ACE","US","HUTCHINSON",38,3,56,"N",38.06555555,97,51,38.2,"W",-97.86061111,"ICT","WICHITA","","","24","A","",""
"2026/02/19","HVE","RCO","HVE","VORTAC","HANKSVILLE","UT","ANM","US","HANKSVILLE",38,25,0.51,"N",38.41680833,110,41,59.0662,"W",-110.69974061,"CDC","CEDAR CITY","","","24","A","",""
"2026/02/19","HVQ","RCO","HVQ","VOR/DME","CHARLESTON","WV","AEA","US","CHARLESTON",38,20,58.8336,"N",38.349676,81,46,11.6924,"W",-81.76991455,"EKN","ELKINS","","","24","A","2020/08/25",""
"2026/02/19","HVR","RCO","","","HAVRE","MT","ANM","US","HAVRE",48,32,25.693,"N",48.54047027,109,46,11.937,"W",-109.7699825,"GTF","GREAT FALLS","","","24","A","",""
"2026/02/19","HWQ","RCO","","","HARLOWTON","MT","ANM","US","HARLOWTON",46,26,59.8,"N",46.44994444,109,51,2.7,"W",-109.85075,"GTF","GREAT FALLS","","","24","A","1978/10/13",""
"2026/02/19","HYK","RCO","HYK","VOR/DME","LEXINGTON","KY","ASO","US","LEXINGTON",37,57,58.8579,"N",37.96634941,84,28,21.0997,"W",-84.47252769,"LOU","LOUISVILLE","","","24","A","",""
"2026/02/19","HYS","RCO","","","HAYS","KS","ACE","US","HAYS",38,50,51.5,"N",38.84763888,99,16,36.4,"W",-99.27677777,"ICT","WICHITA","","","24","A","",""
"2026/02/19","HZE","RCO","","","HAZEN","ND","AGL","US","HAZEN",47,16,10,"N",47.26944444,101,25,40,"W",-101.42777777,"GFK","GRAND FORKS","","","24","A","1996/01/05",""
"2026/02/19","HZN","RCO","HZN","VORTAC","HAZEN","NV","AWP","US","HAZEN",39,30,59.0403,"N",39.51640008,118,59,51.6717,"W",-118.99768658,"RNO","RENO","","","24","A","",""
"2026/02/19","IAH","RCO","","","HOUSTON","TX","ASW","US","HOUSTON",29,59,53,"N",29.99805555,95,21,29,"W",-95.35805555,"CXO","MONTGOMERY COUNTY","","","24","A","2020/08/03",""
"2026/02/19","ICT","RCO","","","WICHITA","KS","ACE","US","WICHITA",37,38,59.8,"N",37.64994444,97,25,59,"W",-97.43305555,"ICT","WICHITA","","","24","A","",""
"2026/02/19","IDA","RCO","","","IDAHO FALLS","ID","ANM","US","IDAHO FALLS",43,31,0.58,"N",43.51682777,112,4,1.59,"W",-112.06710833,"BOI","BOISE","","","24","A","1994/08/03",""
"2026/02/19","IDU","RCO","IDU","TACAN","INDUSTRY","TX","ASW","US","INDUSTRY",29,57,20.2,"N",29.95561111,96,33,43.1,"W",-96.56197222,"CXO","MONTGOMERY COUNTY","","","24","A","2020/02/11",""
"2026/02/19","IGB","RCO","","","COLUMBUS","MS","ASO","US","BIGBEE",33,29,7.8,"N",33.4855,88,30,49,"W",-88.51361111,"GWO","GREENWOOD","","","24","A","",""
"2026/02/19","IGM","RCO","IGM","VOR/DME","KINGMAN","AZ","AWP","US","KINGMAN",35,15,37.8478,"N",35.26051327,113,56,2.6931,"W",-113.93408141,"PRC","PRESCOTT","","","24","A","",""
"2026/02/19","IGN","RCO","IGN","VOR/DME","KINGSTON","NY","AEA","US","KINGSTON",41,39,55.6258,"N",41.66545161,73,49,20.0613,"W",-73.82223925,"ISP","NEW YORK","","","24","A","",""
"2026/02/19","IIK","RCO","","","KIPNUK","AK","AAL","US","KIPNUK",59,56,34.152,"N",59.94282,164,2,3.715,"W",-164.03436527,"ENA","KENAI","","","24","A","",""
"2026/02/19","IKK","RCO","IKK","DME","KANKAKEE","IL","AGL","US","KANKAKEE",41,4,27.7626,"N",41.0743785,87,51,0.5883,"W",-87.85016341,"IKK","KANKAKEE","","","24","A","1987/04/21",""
"2026/02/19","ILC","RCO","ILC","VORTAC","WILSON CREEK","NV","AWP","US","WILSON CREEK",38,15,0.694,"N",38.25019277,114,23,39.215,"W",-114.39422638,"RNO","RENO","","","24","A","",""
"2026/02/19","ILC","RCO1","","","WILSON CREEK","NV","AWP","US","WILSON CREEK",38,14,30,"N",38.24166666,114,23,43,"W",-114.39527777,"RNO","RENO","","","24","A","2020/06/17",""
"2026/02/19","ILI","RCO","ILI","NDB/DME","ILIAMNA","AK","AAL","US","ILIAMNA",59,44,53.0776,"N",59.74807711,154,54,34.7013,"W",-154.90963925,"ENA","KENAI","","","OPN HRS ILIAMNA FSS CLSD.","A","",""
"2026/02/19","ILM","RCO","ILM","VORTAC","WILMINGTON","NC","ASO","US","WILMINGTON",34,21,5.9336,"N",34.35164822,77,52,27.7694,"W",-77.87438038,"RDU","RALEIGH","","","24","A","",""
"2026/02/19","ILM","RCO1","","","WILMINGTON","NC","ASO","US","WILMINGTON",34,16,14.2,"N",34.27061111,77,54,9.2,"W",-77.90255555,"RDU","RALEIGH","","","24","A","2001/10/12",""
"2026/02/19","IMB","RCO","","","KIMBERLY","OR","ANM","US","KIMBERLY",44,38,54.21,"N",44.64839166,119,42,41.873,"W",-119.71163138,"MMV","MC MINNVILLE","","","24","A","",""
"2026/02/19","INK","RCO","","","WINK","TX","ASW","US","WINK",31,46,45.5,"N",31.77930555,103,12,16.6,"W",-103.20461111,"SJT","SAN ANGELO","","","24","A","",""
"2026/02/19","INL","RCO","","","INTERNATIONAL FALLS","MN","AGL","US","INTERNATIONAL FALLS",48,33,56.9,"N",48.56580555,93,24,20.4,"W",-93.40566666,"PNM","PRINCETON","","","24","A","",""
"2026/02/19","INR","RCO","","","MCKINLEY PARK","AK","AAL","US","MCKINLEY PARK",63,43,35.4,"N",63.7265,148,54,38.298,"W",-148.91063833,"FAI","FAIRBANKS","","","24","A","2013/05/19",""
"2026/02/19","INT","RCO","","","WINSTON SALEM","NC","ASO","US","WINSTON SALEM",36,8,13.2714,"N",36.13701983,80,13,41.88,"W",-80.2283,"RDU","RALEIGH","","","24","A","2019/11/25",""
"2026/02/19","INW","RCO","","","WINSLOW","AZ","AWP","US","WINSLOW",35,3,41.8,"N",35.06161111,110,47,42.1,"W",-110.79502777,"PRC","PRESCOTT","","","24","A","",""
"2026/02/19","IOW","RCO","IOW","VOR/DME","IOWA CITY","IA","ACE","US","IOWA CITY",41,31,8.2567,"N",41.51896019,91,36,47.7091,"W",-91.61325252,"FOD","FORT DODGE","","","24","A","",""
"2026/02/19","IPL","RCO","IPL","VORTAC","IMPERIAL","CA","AWP","US","IMPERIAL",32,44,55.9198,"N",32.74886661,115,30,30.8953,"W",-115.50858202,"SAN","SAN DIEGO","","","24","A","",""
"2026/02/19","IPL","RCO1","","","IMPERIAL","CA","AWP","US","IMPERIAL",32,50,13.8,"N",32.83716666,115,34,31.7,"W",-115.57547222,"SAN","SAN DIEGO","","","24","A","1988/04/05",""
"2026/02/19","IPT","RCO","","","WILLIAMSPORT","PA","AEA","US","WILLIAMSPORT",41,14,30.609,"N",41.24183583,76,55,15.944,"W",-76.92109555,"IPT","WILLIAMSPORT","","","24","A","",""
"2026/02/19","IRK","RCO","","","KIRKSVILLE","MO","ACE","US","KIRKSVILLE",40,5,58.1,"N",40.09947222,92,32,28.7,"W",-92.54130555,"COU","COLUMBIA","","","24","A","",""
"2026/02/19","IRQ","RCO","IRQ","VORTAC","COLLIERS","SC","ASO","US","COLLIERS",33,42,26.472,"N",33.70735333,82,9,43.432,"W",-82.16206444,"AND","ANDERSON","","","24","A","",""
"2026/02/19","ISL","RCO","","","NAKED ISLAND","AK","AAL","US","NAKED ISLAND",60,38,46.813,"N",60.64633694,147,20,43.114,"W",-147.34530944,"JNU","JUNEAU","","","24","A","2000/07/07",""
"2026/02/19","ISN","RCO","","","WILLISTON","ND","AGL","US","WILLISTON",48,10,37.1,"N",48.17697222,103,37,51.7,"W",-103.63102777,"GFK","GRAND FORKS","","","24","A","",""
"2026/02/19","ISO","RCO","ISO","VORTAC","KINSTON","NC","ASO","US","KINSTON",35,22,15.4111,"N",35.37094752,77,33,29.9348,"W",-77.55831522,"RDU","RALEIGH","","","24","A","",""
"2026/02/19","ISQ","RCO","","","MANISTIQUE","MI","AGL","US","SCHOOLCRAFT COUNTY",45,58,35.9,"N",45.97663888,86,10,26.5,"W",-86.17402777,"GRB","GREEN BAY","","","24","A","",""
"2026/02/19","ISW","RCO","","","WISCONSIN RAPIDS","WI","AGL","US","WISCONSIN RAPIDS",44,21,36.9,"N",44.36025,89,50,17.5,"W",-89.83819444,"GRB","GREEN BAY","","","24","A","",""
"2026/02/19","ITO","RCO","ITO","VORTAC","HILO","HI","AWP","US","HILO",19,43,16.862,"N",19.72135055,155,0,39.435,"W",-155.01095416,"HNL","HONOLULU","","","24","A","",""
"2026/02/19","IWD","RCO","IWD","VOR/DME","IRONWOOD","MI","AGL","US","IRONWOOD",46,31,56.1225,"N",46.53225625,90,7,33.0607,"W",-90.12585019,"GRB","GREEN BAY","","","24","A","1976/12/01",""
